,artistName,trackName,end_time,day_of_week,time_played,skipped
16646,Twenty One Pilots,Holding on to You,2020-06-20 17:22:00,5,0 days 00:00:04.449000000,True
16647,Sugar Ray,Someday - Remastered,2020-06-20 17:26:00,5,0 days 00:04:03.333000000,False
16648,fun.,Some Nights,2020-06-20 17:30:00,5,0 days 00:00:02.483000000,True
16649,Harry Styles,Adore You,2020-06-20 17:30:00,5,0 days 00:03:27.133000000,False
16650,Vampire Weekend,A-Punk,2020-06-20 17:33:00,5,0 days 00:00:01.695000000,True
16651,Rihanna,FourFiveSeconds,2020-06-20 17:33:00,5,0 days 00:00:00.905000000,True
16652,Wes Walker,Jordan Belfort,2020-06-20 17:33:00,5,0 days 00:00:01.300000000,True
16653,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",2020-06-20 17:33:00,5,0 days 00:02:55.821000000,False
16654,Dua Lipa,New Rules,2020-06-20 17:35:00,5,0 days 00:00:00.952000000,True
16655,KYLE,Don't Wanna Fall In Love,2020-06-20 17:35:00,5,0 days 00:02:10.426000000,False
16656,Two Door Cinema Club,What You Know,2020-06-20 17:35:00,5,0 days 00:00:01.137000000,True
16657,Jon Bellion,Eyes To The Sky,2020-06-20 17:35:00,5,0 days 00:00:01.648000000,True
16658,The Boyboy West Coast,U Was At The Club (Bottoms Up),2020-06-20 17:39:00,5,0 days 00:00:00.928000000,True
16659,Fleetwood Mac,Landslide,2020-06-20 17:39:00,5,0 days 00:00:01.253000000,True
16660,K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,2020-06-20 17:39:00,5,0 days 00:00:01.648000000,True
16661,Shelley FKA DRAM,Broccoli,2020-06-20 17:39:00,5,0 days 00:00:05.072000000,True
16662,Lady Gaga,Look What I Found,2020-06-20 17:39:00,5,0 days 00:00:01.044000000,True
16663,Kacey Musgraves,High Horse,2020-06-20 17:39:00,5,0 days 00:00:01.091000000,True
16664,The Outfield,Your Love,2020-06-20 17:39:00,5,0 days 00:03:42.168000000,False
16665,Gotye,Somebody That I Used To Know,2020-06-20 17:39:00,5,0 days 00:00:02.647000000,True
16666,M.I.A.,Paper Planes,2020-06-20 17:39:00,5,0 days 00:00:01.068000000,True
16667,Tiësto,Jackie Chan,2020-06-20 17:39:00,5,0 days 00:00:00.905000000,True
16668,Dominic Fike,3 Nights,2020-06-20 17:41:00,5,0 days 00:01:47.113000000,False
16669,John K,if we never met,2020-06-20 17:43:00,5,0 days 00:02:24.426000000,False
16670,Billie Eilish,&burn (with Vince Staples),2020-06-20 17:46:00,5,0 days 00:02:59.015000000,False
16671,Surfaces,Heaven Falls / Fall on Me,2020-06-20 17:50:00,5,0 days 00:03:53.649000000,False
16672,Rascal Flatts,Life is a Highway,2020-06-20 17:56:00,5,0 days 00:00:05.168000000,True
16673,Red Hot Chili Peppers,Snow (Hey Oh),2020-06-20 17:56:00,5,0 days 00:05:34.666000000,False
16674,Drake,Nice For What,2020-06-20 17:59:00,5,0 days 00:03:30.746000000,False
16675,Queen,Somebody To Love - 2011 Mix,2020-06-20 17:59:00,5,0 days 00:00:04.350000000,True
16676,Fitz and The Tantrums,Out of My League,2020-06-20 18:03:00,5,0 days 00:03:29.386000000,False
16677,Arizona Zervas,ROXANNE,2020-06-20 18:05:00,5,0 days 00:02:43.636000000,False
16678,courtship.,Sunroof,2020-06-20 18:09:00,5,0 days 00:03:12.197000000,False
16679,Hozier,Take Me to Church,2020-06-20 18:13:00,5,0 days 00:04:01.693000000,False
16680,Corinne Bailey Rae,Put Your Records On,2020-06-20 18:14:00,5,0 days 00:01:11.819000000,False
16681,Billie Eilish,bellyache,2020-06-20 18:14:00,5,0 days 00:00:01.462000000,True
16682,XXXTENTACION,Moonlight,2020-06-20 18:14:00,5,0 days 00:00:01.277000000,True
16683,Kendrick Lamar,HUMBLE.,2020-06-20 18:16:00,5,0 days 00:01:39.938000000,False
16684,Arctic Monkeys,Do I Wanna Know?,2020-06-20 18:20:00,5,0 days 00:04:32.394000000,False
16685,Labrinth,When I R.I.P.,2020-06-20 18:23:00,5,0 days 00:02:54.567000000,False
16686,MGMT,Kids,2020-06-20 18:30:00,5,0 days 00:01:40.703000000,False
16687,Lady Gaga,Just Dance,2020-06-20 18:31:00,5,0 days 00:00:01.642000000,True
16688,Cherub,Doses & Mimosas,2020-06-20 18:36:00,5,0 days 00:03:08.485000000,False
16689,Cherub,Doses & Mimosas,2020-06-20 18:36:00,5,0 days 00:00:05.131000000,True
16690,Lady Gaga,Just Dance,2020-06-20 18:40:00,5,0 days 00:04:01.938000000,False
16691,Kanye West,All Of The Lights,2020-06-20 18:45:00,5,0 days 00:04:59.613000000,False
16692,LMFAO,Party Rock Anthem,2020-06-20 18:49:00,5,0 days 00:04:22.146000000,False
16693,Kesha,TiK ToK,2020-06-21 20:21:00,6,0 days 00:00:00.000000000,True
16694,Kesha,TiK ToK,2020-06-21 20:21:00,6,0 days 00:01:44.188000000,False
16695,Post Malone,Allergic,2020-06-21 20:23:00,6,0 days 00:02:36.893000000,False
16696,Bryce Vine,Sunflower Seeds,2020-06-21 20:24:00,6,0 days 00:00:27.530000000,True
16697,The Head and the Heart,Honeybee,2020-06-21 20:27:00,6,0 days 00:03:16.055000000,False
16698,Jacob Banks,Diddy Bop (x Louis The Child),2020-06-21 20:31:00,6,0 days 00:03:39.626000000,False
16699,FINNEAS,Let's Fall in Love for the Night,2020-06-21 20:34:00,6,0 days 00:02:44.722000000,False
16700,Lostboycrow,Where It All Goes,2020-06-21 20:35:00,6,0 days 00:01:24.706000000,False
16701,Adam Gray,Numb,2020-06-21 20:38:00,6,0 days 00:03:04.500000000,False
16702,Declan McKenna,Make Me Your Queen,2020-06-21 20:41:00,6,0 days 00:03:13.787000000,False
16703,Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),2020-06-21 20:41:00,6,0 days 00:00:14.953000000,True
16704,Russ,"Psycho, Pt. 2",2020-06-21 20:44:00,6,0 days 00:02:41.985000000,False
16705,Lord Huron,Ends of the Earth,2020-06-21 20:45:00,6,0 days 00:00:31.517000000,False
16706,Tame Impala,Yes I'm Changing,2020-06-21 20:45:00,6,0 days 00:00:01.741000000,True
16707,Alexander 23,Girl,2020-06-21 20:47:00,6,0 days 00:02:01.226000000,False
16708,Whethan,Be Like You (feat. Broods),2020-06-21 20:49:00,6,0 days 00:02:41.431000000,False
16709,Hippo Campus,South,2020-06-21 20:53:00,6,0 days 00:03:51.468000000,False
16710,Joy Oladokun,Blame,2020-06-21 20:56:00,6,0 days 00:02:40.654000000,False
16711,BØRNS,Past Lives,2020-06-21 21:01:00,6,0 days 00:04:34.320000000,False
16712,Bazzi,Focus (feat. 21 Savage),2020-06-21 21:04:00,6,0 days 00:00:11.194000000,True
16713,Hippo Campus,Doubt,2020-06-21 21:04:00,6,0 days 00:03:13.186000000,False
16714,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-06-21 21:05:00,6,0 days 00:00:01.625000000,True
16715,Ruslan,Friends,2020-06-21 21:05:00,6,0 days 00:00:28.328000000,True
16716,Labrinth,Juju Woman,2020-06-21 21:05:00,6,0 days 00:00:00.510000000,True
16717,Labrinth,Juju Woman,2020-06-21 21:05:00,6,0 days 00:00:12.654000000,True
16718,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-06-21 21:07:00,6,0 days 00:00:05.735000000,True
16719,Ruslan,Friends,2020-06-21 21:07:00,6,0 days 00:01:17.624000000,False
16720,Milky Chance,Flashed Junk Mind,2020-06-21 21:07:00,6,0 days 00:00:01.462000000,True
16721,half•alive,RUNAWAY,2020-06-21 21:07:00,6,0 days 00:00:30.000000000,False
16722,Labrinth,Juju Woman,2020-06-21 21:07:00,6,0 days 00:00:03.390000000,True
16723,Rex Orange County,Sycamore Girl,2020-06-21 21:07:00,6,0 days 00:00:10.774000000,True
16724,Bastille,Good Grief,2020-06-21 21:07:00,6,0 days 00:00:00.882000000,True
16725,Rex Orange County,Corduroy Dreams,2020-06-21 21:07:00,6,0 days 00:00:01.741000000,True
16726,half•alive,RUNAWAY,2020-06-21 21:10:00,6,0 days 00:02:39.196000000,False
16727,half•alive,Pure Gold,2020-06-21 21:13:00,6,0 days 00:03:05.143000000,False
16728,half•alive,Maybe,2020-06-21 21:17:00,6,0 days 00:03:13.306000000,False
16729,half•alive,arrow,2020-06-21 21:17:00,6,0 days 00:00:09.112000000,True
16730,Lostboycrow,Orange Juice,2020-06-21 21:20:00,6,0 days 00:03:16.208000000,False
16731,Ester Dean,Let Me Take You To Rio - Blu's Arrival,2020-06-21 21:22:00,6,0 days 00:00:39.381000000,False
16732,Jesse Eisenberg,Real In Rio,2020-06-21 21:23:00,6,0 days 00:00:11.284000000,True
16733,Jesse Eisenberg,Real In Rio,2020-06-21 21:27:00,6,0 days 00:03:29.861000000,False
16734,Taio Cruz,Telling The World,2020-06-21 23:31:00,6,0 days 00:00:59.303000000,False
16735,DOUBLECAMP,Confetti,2020-06-21 23:37:00,6,0 days 00:03:04.459000000,False
16736,Lostboycrow,Happy New Year,2020-06-21 23:41:00,6,0 days 00:03:30.955000000,False
16737,Daði Freyr,Think About Things,2020-06-21 23:44:00,6,0 days 00:02:53.385000000,False
16738,DOUBLECAMP,Dreamers,2020-06-21 23:46:00,6,0 days 00:02:39.781000000,False
16739,DOUBLECAMP,Dreamers,2020-06-21 23:47:00,6,0 days 00:00:07.082000000,True
16740,Vance Joy,We're Going Home,2020-06-21 23:49:00,6,0 days 00:02:05.364000000,False
16741,Kevin Abstract,Baby Boy,2020-06-21 23:52:00,6,0 days 00:03:31.668000000,False
16742,Alec Benjamin,Jesus In LA,2020-06-21 23:53:00,6,0 days 00:00:19.728000000,True
16743,Frank Ocean,Lost,2020-06-21 23:56:00,6,0 days 00:00:00.650000000,True
16744,BANKS,Gemini Feed,2020-06-21 23:56:00,6,0 days 00:00:00.603000000,True
16745,Broken Bells,The High Road,2020-06-21 23:56:00,6,0 days 00:00:00.534000000,True
16746,Vance Joy,We're Going Home,2020-06-21 23:56:00,6,0 days 00:00:07.685000000,True
16747,BENEE,Afterlife,2020-06-21 23:56:00,6,0 days 00:00:20.035000000,True
16748,Declan McKenna,Brazil,2020-06-21 23:56:00,6,0 days 00:00:00.487000000,True
16749,Red Hot Chili Peppers,Feasting on the Flowers,2020-06-21 23:56:00,6,0 days 00:03:22.933000000,False
16750,Broken Bells,The High Road,2020-06-22 00:00:00,0,0 days 00:03:52.200000000,False
16751,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",2020-06-22 00:01:00,0,0 days 00:00:00.232000000,True
16752,of Montreal,Wraith Pinned to the Mist and Other Games,2020-06-22 00:01:00,0,0 days 00:00:38.057000000,False
16753,Ruel,Painkiller,2020-06-22 00:01:00,0,0 days 00:00:10.681000000,True
16754,Daniel Caesar,Best Part (feat. H.E.R.),2020-06-22 00:01:00,0,0 days 00:00:01.927000000,True
16755,Sigala,We Don't Care,2020-06-22 00:09:00,0,0 days 00:00:36.992000000,False
16756,Ruel,Painkiller,2020-06-22 00:09:00,0,0 days 00:03:22.926000000,False
16757,Flume,Friends,2020-06-22 00:13:00,0,0 days 00:03:43.909000000,False
16758,Ariana Grande,"thank u, next",2020-06-22 00:14:00,0,0 days 00:00:02.623000000,True
16759,Twenty One Pilots,Tear in My Heart,2020-06-22 00:14:00,0,0 days 00:00:25.367000000,True
16760,The Beatles,I Will - Remastered 2009,2020-06-22 00:16:00,0,0 days 00:01:45.933000000,False
16761,The Revivalists,Gold To Glass,2020-06-22 00:20:00,0,0 days 00:03:56.746000000,False
16762,Flume,Say It - Illenium Remix,2020-06-22 00:25:00,0,0 days 00:04:09.961000000,False
16763,Billie Eilish,come out and play,2020-06-22 00:27:00,0,0 days 00:00:00.835000000,True
16764,American Authors,Microphone,2020-06-22 00:27:00,0,0 days 00:01:32.368000000,False
16765,Post Malone,Candy Paint,2020-06-22 00:31:00,0,0 days 00:03:47.533000000,False
16766,Migos,Narcos,2020-06-22 00:31:00,0,0 days 00:00:48.121000000,False
16767,Bob Moses,Tearing Me Up,2020-06-22 00:39:00,0,0 days 00:07:50.093000000,False
16768,Sublime,Doin' Time - Original Version,2020-06-22 00:43:00,0,0 days 00:00:01.253000000,True
16769,Robotaki,Together We're Screwed,2020-06-22 00:43:00,0,0 days 00:03:16.158000000,False
16770,Shakira,Me Enamoré,2020-06-22 00:43:00,0,0 days 00:00:00.278000000,True
16771,Fountains Of Wayne,Stacy's Mom,2020-06-22 00:43:00,0,0 days 00:00:00.975000000,True
16772,AJR,Dear Winter 2.0,2020-06-22 00:43:00,0,0 days 00:00:05.406000000,True
16773,Sigrid,Sucker Punch,2020-06-22 00:46:00,0,0 days 00:03:14.323000000,False
16774,Quinn XCII,Tourist,2020-06-22 00:47:00,0,0 days 00:00:00.835000000,True
16775,Macklemore,Glorious (feat. Skylar Grey),2020-06-22 00:47:00,0,0 days 00:00:27.531000000,True
16776,Eagles,New Kid in Town - 2013 Remaster,2020-06-22 00:48:00,0,0 days 00:00:51.455000000,False
16777,Lady Gaga,I'll Never Love Again - Film Version,2020-06-22 00:48:00,0,0 days 00:00:04.295000000,True
16778,Louis The Child,Interstellar,2020-06-22 00:49:00,0,0 days 00:00:35.898000000,False
16779,Alison Wonderland,No,2020-06-22 00:52:00,0,0 days 00:00:02.495000000,True
16780,Khalid,Location,2020-06-22 00:52:00,0,0 days 00:03:39.080000000,False
16781,Eagles,"New York Minute - Live On MTV, 1994",2020-06-22 00:52:00,0,0 days 00:00:00.998000000,True
16782,The Head and the Heart,Rhythm & Blues,2020-06-22 00:56:00,0,0 days 00:04:00.253000000,False
16783,Dua Lipa,Garden,2020-06-22 00:56:00,0,0 days 00:00:06.817000000,True
16784,BØRNS,"10,000 Emerald Pools",2020-06-22 00:59:00,0,0 days 00:02:54.693000000,False
16785,Jon Bellion,Mah's Joint (feat. Quincy Jones),2020-06-22 00:59:00,0,0 days 00:00:01.439000000,True
16786,Julieta Venegas,Limón y Sal,2020-06-22 00:59:00,0,0 days 00:00:09.474000000,True
16787,XXXTENTACION,whoa (mind in awe),2020-06-22 01:02:00,0,0 days 00:02:37.776000000,False
16788,Kim Petras,Can't Do Better,2020-06-22 01:02:00,0,0 days 00:00:20.493000000,True
16789,The Beatles,Michelle - Remastered 2009,2020-06-22 01:03:00,0,0 days 00:00:00.719000000,True
16790,Rex Orange County,New House,2020-06-22 01:03:00,0,0 days 00:00:05.015000000,True
16791,Rex Orange County,It's Not The Same Anymore,2020-06-22 01:03:00,0,0 days 00:00:12.120000000,True
16792,Ariana Grande,The Way - Spanglish Version,2020-06-22 01:03:00,0,0 days 00:00:05.688000000,True
16793,Red Hot Chili Peppers,Under the Bridge,2020-06-22 01:03:00,0,0 days 00:00:02.856000000,True
16794,Kacey Musgraves,Happy & Sad,2020-06-22 01:03:00,0,0 days 00:00:01.648000000,True
16795,Surfaces,Take It Easy,2020-06-22 01:03:00,0,0 days 00:00:01.671000000,True
16796,Linkin Park,Heavy (feat. Kiiara),2020-06-22 01:04:00,0,0 days 00:01:23.266000000,False
16797,Post Malone,Goodbyes (feat. Young Thug),2020-06-22 01:07:00,0,0 days 00:02:54.853000000,False
16798,Mumford & Sons,Believe,2020-06-22 01:09:00,0,0 days 00:02:00.306000000,False
16799,alt-J,Intro,2020-06-22 01:13:00,0,0 days 00:00:11.419000000,True
16800,Kygo,Fragile,2020-06-22 01:13:00,0,0 days 00:03:50.961000000,False
16801,Alec Benjamin,The Book of You & I,2020-06-22 01:17:00,0,0 days 00:00:01.021000000,True
16802,okaywill,Cold,2020-06-22 01:17:00,0,0 days 00:03:29.049000000,False
16803,Bleachers,Wild Heart,2020-06-22 01:19:00,0,0 days 00:00:01.091000000,True
16804,Avicii,The Nights,2020-06-22 01:19:00,0,0 days 00:01:51.827000000,False
16805,The Lumineers,Flapper Girl,2020-06-22 01:19:00,0,0 days 00:00:02.577000000,True
16806,Taylor Swift,Dancing With Our Hands Tied,2020-06-22 01:19:00,0,0 days 00:00:00.603000000,True
16807,Paramore,Still into You,2020-06-22 01:22:00,0,0 days 00:03:36.013000000,False
16808,Young the Giant,Mind Over Matter,2020-06-22 01:23:00,0,0 days 00:00:05.897000000,True
16809,Big Wild,When I Get There,2020-06-22 01:23:00,0,0 days 00:00:01.880000000,True
16810,Bruno Mars,Locked out of Heaven,2020-06-22 01:23:00,0,0 days 00:00:02.043000000,True
16811,Jonas Brothers,What A Man Gotta Do,2020-06-22 01:23:00,0,0 days 00:00:15.848000000,True
16812,Led Zeppelin,Stairway to Heaven - Remaster,2020-06-22 01:23:00,0,0 days 00:00:00.835000000,True
16813,Andrew McMahon in the Wilderness,Fire Escape,2020-06-22 01:23:00,0,0 days 00:00:06.478000000,True
16814,Noah Cyrus,Again (feat. XXXTENTACION),2020-06-22 01:23:00,0,0 days 00:00:07.778000000,True
16815,Russ,What They Want,2020-06-22 01:26:00,0,0 days 00:02:45.853000000,False
16816,Post Malone,A Thousand Bad Times,2020-06-22 01:31:00,0,0 days 00:03:41.173000000,False
16817,Alexander 23,Mars,2020-06-22 01:32:00,0,0 days 00:01:28.121000000,False
16818,Elijah Midjord,Good Ol' Days,2020-06-22 01:32:00,0,0 days 00:00:02.577000000,True
16819,Tame Impala,Lost In Yesterday,2020-06-22 01:32:00,0,0 days 00:00:01.137000000,True
16820,Still Woozy,Habit,2020-06-22 01:35:00,0,0 days 00:02:33.871000000,False
16821,Matt Maeson,Put It On Me,2020-06-22 01:38:00,0,0 days 00:03:22.760000000,False
16822,Billie Eilish,Six Feet Under,2020-06-22 01:41:00,0,0 days 00:03:09.613000000,False
16823,Mac Miller,Small Worlds,2020-06-22 01:46:00,0,0 days 00:04:31.733000000,False
16824,Peach Tree Rascals,Mango,2020-06-22 02:49:00,0,0 days 00:03:11.072000000,False
16825,Lonely God,Marlboro Nights,2020-06-22 02:50:00,0,0 days 00:00:00.882000000,True
16826,Dennis Kruissen,Falling In Love,2020-06-22 02:50:00,0,0 days 00:00:04.716000000,True
16827,Lonely God,Marlboro Nights,2020-06-22 02:53:00,0,0 days 00:00:24.061000000,True
16828,Dennis Kruissen,Falling In Love,2020-06-22 02:53:00,0,0 days 00:02:55.037000000,False
16829,Red Hot Chili Peppers,Can't Stop,2020-06-22 02:57:00,0,0 days 00:04:29.000000000,False
16830,Billie Eilish,watch,2020-06-22 03:12:00,0,0 days 00:02:57.523000000,False
16831,Bazzi,Soul Searching,2020-06-22 03:15:00,0,0 days 00:02:28.536000000,False
16832,Whethan,Superlove (feat. Oh Wonder),2020-06-22 03:18:00,0,0 days 00:03:04.814000000,False
16833,Jon Bellion,Waves Of Loneliness,2020-06-22 03:21:00,0,0 days 00:03:25.986000000,False
16834,Quinn XCII,What The Hell Happened To Us,2020-06-22 03:22:00,0,0 days 00:00:04.826000000,True
16835,Kygo,Nothing Left (feat. Will Heard),2020-06-22 03:25:00,0,0 days 00:03:56.682000000,False
16836,Alec Benjamin,Oh My God,2020-06-22 03:26:00,0,0 days 00:00:04.443000000,True
16837,Louis The Child,Slow Down Love,2020-06-22 04:08:00,0,0 days 00:00:03.506000000,True
16838,FINNEAS,I Don't Miss You at All,2020-06-22 04:10:00,0,0 days 00:02:08.916000000,False
16839,Louis The Child,Go,2020-06-22 04:11:00,0,0 days 00:01:31.475000000,False
16840,JAWNY,4Tounce,2020-06-22 04:12:00,0,0 days 00:00:36.919000000,False
16841,Mac Miller,Ladders,2020-06-22 04:33:00,0,0 days 00:04:47.040000000,False
16842,Wallows,Are You Bored Yet? (feat. Clairo),2020-06-22 04:37:00,0,0 days 00:00:00.938000000,True
16843,Mac Miller,Good News,2020-06-22 04:37:00,0,0 days 00:02:36.611000000,False
16844,Mike Mattison,A Brighter Day,2020-06-23 01:54:00,1,0 days 00:04:41.360000000,False
16845,Mike Mattison,Long Long While,2020-06-23 01:59:00,1,0 days 00:04:54.467000000,False
16846,Mike Mattison,Nothing in the Mail,2020-06-23 02:38:00,1,0 days 00:04:55.627000000,False
16847,Mike Mattison,Change,2020-06-23 02:41:00,1,0 days 00:03:01.840000000,False
16848,Mike Mattison,A Little Sunshine,2020-06-23 02:45:00,1,0 days 00:04:25.500000000,False
16849,Mike Mattison,A Little Sunshine,2020-06-23 02:50:00,1,0 days 00:04:33.000000000,False
16850,Mike Mattison,Namaste,2020-06-23 20:21:00,1,0 days 00:02:40.625000000,False
16851,Mike Mattison,A Brighter Day,2020-06-23 20:26:00,1,0 days 00:04:41.360000000,False
16852,Mike Mattison,Long Long While,2020-06-23 20:31:00,1,0 days 00:04:54.467000000,False
16853,Mike Mattison,Clear Roads to Jackson,2020-06-23 20:34:00,1,0 days 00:03:26.333000000,False
16854,Mike Mattison,Nothing in the Mail,2020-06-23 20:39:00,1,0 days 00:04:55.627000000,False
16855,Mike Mattison,Change,2020-06-23 20:42:00,1,0 days 00:03:01.840000000,False
16856,Mike Mattison,A Little Sunshine,2020-06-23 20:50:00,1,0 days 00:04:33.000000000,False
16857,Mike Mattison,Namaste,2020-06-23 20:52:00,1,0 days 00:02:43.467000000,False
16858,Mike Mattison,Cat Scan Blues,2020-06-23 20:55:00,1,0 days 00:02:59.840000000,False
16859,Mike Mattison,J Percy Blues,2020-06-23 20:58:00,1,0 days 00:02:43.067000000,False
16860,Mike Mattison,The Station,2020-06-23 21:03:00,1,0 days 00:04:34.427000000,False
16861,Mike Mattison,Sadie Went to Town,2020-06-23 21:05:00,1,0 days 00:02:41.573000000,False
16862,Mike Mattison,This Old Guitar,2020-06-23 21:11:00,1,0 days 00:05:24.267000000,False
16863,Mike Mattison,A Little Sunshine,2020-06-23 21:20:00,1,0 days 00:04:33.000000000,False
16864,Mike Mattison,Namaste,2020-06-23 21:23:00,1,0 days 00:02:43.467000000,False
16865,Mike Mattison,Cat Scan Blues,2020-06-23 21:26:00,1,0 days 00:02:59.840000000,False
16866,Mike Mattison,J Percy Blues,2020-06-23 21:29:00,1,0 days 00:02:43.067000000,False
16867,Mike Mattison,The Station,2020-06-23 21:33:00,1,0 days 00:04:34.427000000,False
16868,Mike Mattison,Sadie Went to Town,2020-06-23 21:36:00,1,0 days 00:02:41.573000000,False
16869,Mike Mattison,This Old Guitar,2020-06-23 23:46:00,1,0 days 00:00:51.026000000,False
16870,alt-J,In Cold Blood,2020-06-23 23:46:00,1,0 days 00:00:02.389000000,True
16871,The Lost Boys,Sober,2020-06-23 23:50:00,1,0 days 00:03:52.577000000,False
16872,Eric Grooms,Wonderland,2020-06-23 23:53:00,1,0 days 00:02:40.476000000,False
16873,Eric Grooms,Wonderland,2020-06-23 23:56:00,1,0 days 00:00:27.887000000,True
16874,Shoffy,Let Go Today,2020-06-23 23:56:00,1,0 days 00:02:33.517000000,False
16875,Shoffy,Let Go Today,2020-06-23 23:56:00,1,0 days 00:00:00.766000000,True
16876,Avenue Beat,i don’t really like your boyfriend,2020-06-23 23:59:00,1,0 days 00:02:42.220000000,False
16877,RIZ LA VIE,Saturn - Acoustic,2020-06-24 00:01:00,2,0 days 00:02:14.216000000,False
